region_id,total_population,elderly_population,num_doctors,avg_distance_to_hospital,healthcare_demand,budget_allocation
4032,17541,13775,48,40.49483931640185,2860,328692
4033,13712,7485,12,17.75789605658855,4563,482973
4034,14168,14596,23,51.556270841220154,4552,305644
4035,8551,2282,15,42.250136942089405,1468,115234
4036,17297,5041,33,22.696993820058555,2326,68340
4037,48733,14736,13,72.3544696094858,3596,119396
4038,32128,3757,23,63.49764192094036,3712,396839
4039,7832,6713,38,10.866499741988616,4107,208937
4040,33483,10689,32,92.6132847182089,1942,281144
4041,27063,14985,45,56.28852660727684,3477,240839
4042,27963,5369,35,25.77024421929064,2514,194815
4043,18422,2061,1,21.422889692163984,1159,252834
4044,37920,4506,47,14.458850155847953,1744,128254
4045,16156,10367,45,43.03910323264473,1911,160192
4046,16108,9814,5,14.41856029599284,2293,285997
4047,36845,4481,13,42.16582484692739,2527,493150
4048,7800,9993,5,15.728272395177651,267,176658
4049,43078,6182,32,66.02394463086505,4282,310464
4050,47712,6282,21,78.73896014694947,253,238044
4051,7610,1443,24,55.402752004753104,2644,337674
4052,17067,5050,18,68.32563061063483,3968,240408
4053,38872,13915,21,93.89949497132203,414,109003
4054,15728,9637,10,64.19878142749018,822,345052
4055,34566,1100,24,37.05166162020438,3731,427551
4056,34783,11392,40,45.49853570881664,3445,117186
4057,25583,13512,47,86.19199738113166,2911,90653
4058,25238,6876,21,13.941311576059542,2409,442647
4059,12263,10109,25,33.24796522259283,2601,299333
4060,6914,2024,23,58.15072682807793,3433,307426
4061,28749,4266,22,67.96256737143501,2123,228104
4062,24456,750,4,76.58640846773882,449,345927
4063,30582,10236,34,32.502472803612626,923,103535
4064,5406,578,6,15.440054266905879,537,294066
4065,18689,3623,28,95.52908175797941,268,418982
4066,37934,9589,31,8.562829496071908,3919,400417
4067,38276,7564,35,10.484730222901657,3514,241599
4068,41432,13568,39,49.99931164829491,3401,306653
4069,24873,8917,42,82.10783178621624,4218,337695
4070,18050,13862,23,77.67590652917735,3135,355687
4071,5680,1709,6,93.83222735321509,4476,462720
4072,23908,5653,16,15.018654985685851,3690,459587
4073,23504,5398,2,38.196998449181166,2869,100975
4074,26644,13529,24,28.932070743449298,2400,267418
4075,42125,2678,17,86.22614223191252,4599,341180
4076,6363,11371,45,49.347107407838834,2280,393227
4077,47291,8110,1,3.657945507150969,3445,103756
4078,40060,11577,6,71.08847627700126,2765,142739
4079,6538,11498,5,39.48111168483366,331,436492
4080,41176,9395,45,53.58352957373022,2692,321449
4081,46520,3044,29,89.48495527398981,4274,378580
4082,30675,6022,12,26.417039688648355,1158,315891
4083,23287,2870,39,24.786202885605537,2642,226096
4084,5174,3781,47,27.056057913828845,1233,231695
4085,31732,5210,3,34.472691134710566,3746,335389
4086,39998,828,48,11.628043489963865,2475,446319
4087,42055,14183,1,70.02474642005035,3980,164938
4088,17112,6079,27,21.532473065084517,2837,249105
4089,44874,4728,48,92.68842897978799,2531,472793
4090,14689,13622,24,22.352945077077198,1487,189559
4091,49814,7294,44,26.308560901568736,3403,492665
4092,24555,620,19,30.40500265227082,1537,407703
4093,38919,7249,8,77.08527160413018,3465,271485
4094,12619,14263,44,43.33304225676095,4742,95567
4095,11033,1464,47,82.11412777903125,1829,245921
4096,46328,4724,2,78.70051752322306,2539,304536
4097,9946,4175,30,93.01955185397918,3273,253125
4098,29618,6194,30,75.90381135530143,4007,291192
4099,39675,2576,49,6.139205797237221,1416,423853
4100,41258,7365,39,83.89084609620677,784,310227
4101,23919,6143,45,93.8691870738357,2688,166322
4102,9173,9024,32,99.37523006241723,3643,300765
4103,48833,12060,1,13.401491819114048,3187,170717
4104,31400,5749,38,61.71405366332692,1775,186687
4105,9769,1816,13,20.74640792253178,2213,126004
4106,42564,1696,11,26.988454450347298,1057,323023
4107,19211,3670,10,74.81284948406294,3643,409635
4108,28255,10121,48,97.78910405220698,3194,233068
4109,32962,855,26,59.890694644839265,4897,456294
4110,24356,12926,20,85.20786251240249,2907,235847
4111,25306,10218,17,1.879496579053964,920,54590
4112,9997,12589,17,4.626532345112306,987,235172
4113,22376,13985,4,60.075709395260475,3828,323054
4114,45880,528,5,39.509327058443475,4093,213048
4115,43055,13718,23,89.08602368234223,3184,333718
4116,15578,1513,46,30.89620939548764,975,221724
4117,23624,11394,10,43.773051722900696,4361,83430
4118,44194,9519,46,53.263010585325254,4096,367771
4119,49367,13138,28,28.030844455738507,656,307635
4120,5389,2524,33,90.94099187787614,2314,102239
4121,38767,8990,43,46.988824881151615,808,366057
4122,6855,6339,26,42.99140530278268,817,411116
4123,45893,10557,48,85.12555184449893,3765,405420
4124,18794,12708,29,31.88586176314195,2244,452693
4125,40531,14003,27,81.92906910658513,2119,102772
4126,9986,6291,18,13.105012419413598,3879,115696
4127,37298,10803,40,19.096064803125063,390,224430
4128,6481,1254,10,95.13332495100174,2283,225277
4129,8731,9461,42,84.40230158996309,3979,263009
4130,21835,4235,5,39.40199124418422,3036,412981
4131,32798,1738,10,64.20718842298592,2514,466110
4132,31113,13621,21,94.35404875366463,2395,414894
4133,24477,10905,24,21.974031383544343,2913,240991
4134,22266,2406,38,6.842036552077065,1337,425716
4135,25792,7899,3,54.20933838602522,2217,289885
4136,25452,8461,40,15.117090987695734,4941,315062
4137,48526,10256,31,19.54459017842614,3143,161683
4138,46334,9910,41,89.26237978342637,3187,337773
4139,16889,5101,37,1.7329424058442422,3658,66699
4140,29335,10049,2,81.86518261992299,798,424580
4141,16254,12531,2,52.17812685722515,2953,366128
4142,26074,1960,39,56.37014437688474,3908,363507
4143,16442,8169,49,67.50502808517989,4719,319213
4144,42327,12677,42,43.71305423849303,1945,156815
4145,21199,1916,44,12.44557693104906,4114,497501
4146,12291,11545,34,11.179202156677556,3282,154726
4147,45928,8266,42,75.68185771921031,563,382207
4148,5112,13960,20,22.882479183461207,3960,331243
4149,26515,13548,33,3.782066678146776,550,65622
4150,24581,13620,4,97.98177502079517,2015,469497
4151,31500,1928,45,98.05876041670864,1023,351577
4152,37026,4878,44,38.435992397034205,3722,89875
4153,21523,8029,11,3.5268606111542073,415,262139
4154,6424,4974,42,72.99920120068222,4866,441525
4155,24552,12985,47,83.27019398808125,4893,186204
4156,15808,11754,5,13.376355321465166,1476,144932
4157,43811,3571,25,14.410402876014391,2915,370160
4158,11989,1055,49,82.40017596998227,1362,224311
4159,28620,9047,37,92.26883148280825,1227,110891
4160,44029,2063,34,79.2847288307408,3025,419110
4161,5887,12192,9,20.873749967783425,1152,405487
4162,36802,1540,6,41.740600723987875,4284,89550
4163,24488,3186,18,60.483400160725495,2522,167295
4164,35013,13166,14,16.86905390826204,3568,299092
4165,21402,13467,19,21.84964677061832,4559,339340
4166,26205,3053,14,29.005721134786942,4121,262601
4167,31049,2279,40,51.44181375879281,4509,365993
4168,17253,13686,17,51.56968383057721,647,272566
4169,23990,575,35,81.61515741540771,4991,359502
4170,12846,4826,29,75.54800986807493,3623,89513
4171,30027,6335,42,91.45983183588426,1629,285010
4172,44200,5557,17,83.45727055963505,206,291943
4173,8765,12011,43,26.133877282259814,956,220100
4174,20950,2849,8,33.798380161095984,3084,392625
4175,14741,3273,1,50.541901119620846,4486,138915
4176,27742,2762,45,2.412842321800815,4812,436934
4177,29703,3729,36,90.48629862208843,1350,88877
4178,43709,10808,7,5.3900770436715835,1711,203897
4179,42623,892,46,32.921685810846995,1890,116451
4180,27931,1608,5,57.348304328444264,967,73848
4181,28580,4862,24,52.266297472079714,2869,456885
4182,20166,5688,28,65.79152938976159,4353,322019
4183,34240,9302,43,53.22449735412669,427,392533
4184,30991,14158,17,23.671141144600405,3916,380105
4185,43556,13796,37,20.906740591593316,3248,147976
4186,37969,5557,20,90.81745983847436,3481,476409
4187,15561,11467,3,27.132706936823663,2474,150091
4188,21901,4498,37,28.816746154071833,2655,284024
4189,45505,9364,26,41.882336713934116,1230,66552
4190,35020,7066,15,14.80439438784742,4436,214354
4191,30917,4177,48,51.2200115979008,2582,217275
4192,6988,6296,8,66.83814440851101,3199,440826
4193,49505,14950,13,78.81404871565933,2851,283901
4194,19256,6863,48,71.43396994455868,3420,265608
4195,27192,8623,3,15.615960443946106,1656,146338
4196,33230,8722,1,46.15064735212147,3643,126105
4197,44930,8190,9,4.820033880009664,4608,402946
4198,27625,14154,31,2.762001675373979,668,380884
4199,37088,1900,41,44.57291140910626,1754,123301
4200,19114,13941,26,26.043088951305272,3336,468144
4201,46167,4571,17,68.65271869246291,3219,492126
4202,43401,9308,34,72.69983789452785,3833,64679
4203,10755,13326,9,89.64496873126731,3329,149421
4204,15825,3286,13,76.30756884036484,250,84173
4205,27693,7669,5,5.776168190517628,2372,357043
4206,9117,1370,41,37.790678025419,4451,360009
4207,29729,4696,13,28.029311823460088,2208,88182
4208,37182,12296,1,39.22711253288896,1895,89109
4209,33890,10104,25,16.847490237901454,2527,185246
4210,34340,3239,47,10.672706265368753,3614,460277
4211,6518,1440,4,52.57746970833166,448,157046
4212,35949,840,36,72.31774977577304,2178,272003
4213,27547,11600,10,70.48917929126235,496,281042
4214,21346,13831,28,45.64348789544649,3076,115524
4215,7600,7922,6,52.70561964260566,2709,243180
4216,34267,4633,27,52.11654352835549,1258,390956
4217,41322,1159,12,69.46546739903756,245,255693
4218,31990,10725,48,5.744592419646384,2326,431086
4219,21193,10252,3,71.27971477825116,363,422716
4220,35109,3957,46,58.63788917497146,4399,471697
4221,24233,10348,33,20.612762752485846,3201,101938
4222,21194,3475,10,5.856826520880186,2206,212348
4223,39510,9741,31,11.744251265230954,3180,376994
4224,6306,953,15,52.944442800507694,1087,438337
4225,8849,10396,7,76.08244447903701,1447,473817
4226,17360,8684,36,34.131071425325615,1460,100324
4227,34231,5942,14,38.533267159816944,2938,202336
4228,41963,11476,48,93.48049508956512,1826,391570
4229,23689,1318,14,22.088295319225026,2389,489528
4230,34084,5368,3,11.271193032959811,1007,92852
4231,45387,512,49,34.99760126620178,1283,491123
4232,14280,12671,46,74.8462898297351,2924,167503
4233,7642,8227,3,62.981651814557054,1358,202130
4234,47137,1420,22,42.16374849758735,298,393801
4235,19296,5420,19,96.51050075035121,1156,415644
4236,20438,2918,35,73.76464739116275,2555,349496
4237,42525,10006,12,7.124281013946085,3465,317165
4238,7994,6975,5,74.71851294155078,1360,334758
4239,39039,12369,10,3.3798170346799767,4078,371275
4240,6813,2517,41,65.38200898862314,2935,224022
4241,32491,8457,33,21.837800792973216,1413,160813
4242,23845,9920,13,69.94777869471821,2002,224492
4243,46243,5292,35,31.66817709813182,4075,52631
4244,42164,7330,32,87.42762448760092,677,187417
4245,47051,13737,11,34.354469822554584,4530,418544
4246,18318,2934,48,62.349889685025396,1120,97674
4247,22200,3368,38,29.30682840574484,3753,442467
4248,5082,11207,24,91.80493296907565,3944,76844
4249,6920,1938,35,78.31860212178907,3673,121836
4250,45585,12856,19,25.086984758115708,2393,416292
4251,16683,4043,6,94.9308745433073,710,317506
4252,16336,11867,40,36.35860136804659,428,320241
4253,20596,2281,45,65.53462981905156,646,186671
4254,7093,6843,44,74.54246988032524,438,272060
4255,17905,2763,42,3.2673139850263184,3281,228445
4256,29351,10661,35,95.93776726956737,3141,54258
4257,35981,711,4,35.099689302649125,906,141066
4258,13367,9199,33,19.7881104496912,1133,234343
4259,10285,6659,13,85.22007138112131,3373,384320
4260,48664,14309,36,70.58702899951803,4087,87056
4261,42705,7527,43,9.587583989711906,3433,329405
4262,21753,831,19,12.587413556300184,2840,431317
4263,23485,7360,43,71.80399519471125,4625,101696
4264,17977,8544,12,8.403542339949313,1796,218899
4265,24874,8669,11,91.80036807728244,3750,327285
4266,12674,9242,6,74.41247355781569,2182,469968
4267,34038,6220,12,34.213728390731895,2098,139084
4268,34315,9633,27,36.930939143308485,4752,150904
4269,8676,1227,41,51.143113524206036,1785,143219
4270,7426,5475,25,36.73597195120548,4686,102680
4271,29473,11554,42,78.56338659239326,1703,68792
4272,7962,3743,3,97.49895746605995,4449,480844
4273,34943,1148,3,58.867630028381114,4212,420613
4274,5859,5595,20,45.15769543908536,360,365244
4275,49816,14309,28,23.054639886553502,3896,174118
4276,9138,7114,23,65.68990850553222,2875,248942
4277,40192,11429,48,68.87210931972432,600,443983
4278,30640,14400,3,68.83387009442201,1115,339136
4279,15409,11439,42,3.67151855098074,2433,440612
4280,9017,7635,24,90.01308796538662,2154,79570
4281,15451,1509,43,34.47254977948849,4063,245769
4282,33327,2050,40,74.6724104856793,3774,258345
4283,15278,9495,6,76.22088380293167,4155,169571
4284,29944,12772,20,65.40494290241172,2806,136126
4285,48764,7992,11,40.09178579128493,2199,417533
4286,6134,13001,32,61.23003746483603,2665,373724
4287,35131,12956,27,4.97967043452978,3117,312888
4288,42887,3901,21,76.42768342660273,208,273766
4289,43462,7947,44,10.859276184505552,3522,201630
4290,27520,13765,48,40.27834165416057,165,239933
4291,26869,5924,13,11.25825997883169,3181,344403
4292,41932,4741,22,83.87037013609036,4397,298316
4293,10039,14586,35,55.47993695015996,3048,464666
4294,26281,13303,47,69.40455689675797,313,369093
4295,15442,3661,22,68.57563481441869,4522,218001
4296,13252,13240,28,84.31901693419194,1140,96589
4297,32586,4655,21,14.124370931168333,4718,307935
4298,22568,7978,46,66.31308590008354,1087,387266
4299,25810,9219,18,57.93827138596208,3295,443502
4300,6551,11990,31,4.0588151345602235,603,224634
4301,17625,9715,46,20.940867973457454,855,251707
4302,39397,7117,37,27.48958259644386,1441,328531
4303,31249,6160,21,8.18308116748745,2688,426509
4304,6361,12426,14,36.117260783981344,1481,72319
4305,31149,13890,25,3.6930483628320934,3087,181483
4306,9370,9124,27,55.765165733515225,2944,332873
4307,10283,1676,40,21.93859509739894,2619,135647
4308,12610,8456,23,29.413307445410663,3826,424246
4309,48326,9092,31,91.13669099095712,1987,327848
4310,19924,10796,47,50.77886806322902,1423,453325
4311,49717,11742,29,27.63237919319717,3909,474388
4312,15626,2733,47,60.24771406655856,3847,254957
4313,39761,11137,30,20.965472051882067,2231,461200
4314,5869,5200,26,8.365172890654303,2524,208532
4315,36552,11527,20,3.069729085626598,3484,171845
4316,6014,14993,38,95.20137549224937,2351,180317
4317,15103,6406,19,72.7364715901685,1108,481690
4318,21986,8360,27,80.19486668094585,1417,94449
4319,49781,8026,25,98.11085508970436,3316,170247
4320,35471,6059,40,93.23124163793051,4734,188268
4321,38458,7232,38,73.95440666511408,116,363678
4322,30069,3013,23,69.70471991211261,4770,63549
4323,21873,8330,29,34.34814969660229,1902,59821
4324,28248,10465,15,11.297707927715111,2723,85564
4325,28624,7444,3,57.79853228839002,229,323217
4326,48516,8410,10,58.04907621377063,1573,57282
4327,34061,6149,15,95.27149125615865,1049,286327
4328,29170,1596,16,44.81450985950922,4096,242218
4329,13024,9620,17,69.38995480630076,1168,462405
4330,21678,2451,19,57.92209211227546,4411,422110
4331,43256,10665,11,18.499262681003877,1723,255855
4332,25411,14852,48,59.61436646773675,2995,60771
4333,48803,10246,5,54.47155422691919,2836,373636
4334,24296,11470,5,49.8966933970262,2412,486941
4335,31293,13113,14,51.82887043119901,2046,203306
4336,32172,9686,26,17.234809223928178,716,270354
4337,26128,8299,8,46.88429539183611,1969,84096
4338,23257,9304,5,60.95967391033808,400,62236
4339,17855,11285,7,49.4554706698684,1084,101544
4340,24642,1095,16,49.379933317488586,3791,348065
4341,40585,13708,14,8.674253269505591,4601,336720
4342,25025,8375,37,19.886641049655246,3526,181238
4343,9458,9533,41,32.77629658477457,260,195724
4344,10307,14013,4,42.51535239866475,125,462854
4345,46701,4939,36,59.79980694200182,182,65233
4346,23425,6472,48,86.47116534778301,272,314029
4347,48427,1358,17,16.757309070776742,1098,103520
4348,33273,6019,47,2.4937149908587988,3241,276972
4349,43506,7885,36,45.47447594681566,2982,261316
4350,10668,9136,6,43.778186843751186,4201,149203
4351,30934,10480,16,55.638220631022065,2943,478232
4352,12697,4817,29,83.48895536577855,4720,159759
4353,29417,3954,36,80.43369454726532,2210,250020
4354,21446,12644,38,10.90428515857111,3184,192841
4355,45597,13379,37,93.4655413009907,2145,486363
4356,15751,1530,48,11.931025072770025,860,187521
4357,12352,9987,48,63.82248034488938,304,485395
4358,18516,8406,10,67.56822306596199,3202,282508
4359,28299,13805,41,68.30787123508573,2135,156459
4360,36957,10755,36,27.2697659958637,1652,320280
4361,33927,1947,29,33.7041640847342,924,279735
4362,46094,10737,14,55.31901063979029,3056,384130
4363,41412,13311,4,20.75916208420974,3848,355143
4364,34493,3350,44,3.010736315501771,2545,139567
4365,31711,12516,42,56.65230099634899,3996,343196
4366,13003,10760,36,47.06257862918872,938,454562
4367,36707,12453,45,66.01638941612273,4795,238749
4368,8278,8606,13,15.523357007532333,3783,326996
4369,12296,10967,46,84.2515645643953,2061,427562
4370,30398,7651,18,15.475927357592202,1037,384747
4371,40842,10500,33,89.24301688312232,3031,474701
4372,18261,10003,21,45.5025960869746,524,256297
4373,16173,7452,16,55.43072067789678,3410,418215
4374,35449,4555,15,89.76155226043488,3151,74272
4375,46080,5902,5,30.691391799229635,3005,446979
4376,6637,11143,6,19.000872627874,2237,109087
4377,36781,9781,38,45.12941046112591,4146,366992
4378,18652,2172,3,25.192355624242968,3310,80075
4379,10103,12367,48,53.256547242491386,2794,340836
4380,30500,5032,12,28.25052857998733,3695,142085
4381,39800,5424,36,86.58446402395023,1367,378558
4382,40529,13046,33,61.12513463351487,3676,209920
4383,23452,10695,36,1.0238263045473244,521,432314
4384,36174,6585,33,80.74189973330265,3366,277349
4385,40436,12890,31,33.69102133588844,1757,69268
4386,20954,13780,21,32.70059043134076,2200,438031
4387,22186,8234,27,38.92321840131227,4039,388467
4388,17356,5364,27,63.395990280323986,784,166985
4389,37963,9816,8,44.764010329028075,2326,222692
4390,7187,1721,37,63.23491911040054,4488,126872
4391,16707,3360,32,15.531291441943445,2522,405418
4392,40098,10965,26,97.0462819878845,1177,352283
4393,31935,11682,2,73.23102242130253,4085,496353
4394,26225,11202,12,25.77050361065992,3940,346181
4395,8606,8928,22,72.69282089940282,3416,128434
4396,37828,9836,17,57.927520169902294,2943,198750
4397,31489,3753,7,11.80971064394795,3539,486267
4398,19387,4282,43,18.641446252024483,4211,68141
4399,8927,7457,4,5.089506050225016,4371,336304
4400,11296,1266,37,81.11456909579343,2003,456051
4401,35444,3181,38,55.618770506928264,4324,59383
4402,7591,8210,32,32.35811621637097,3394,154882
4403,49895,7982,11,13.508145300791803,525,205636
4404,31147,5586,1,48.92054172007754,2501,419693
4405,43889,8464,25,53.000873325075936,849,265833
4406,6200,3165,42,70.49290159707003,4939,481700
4407,20721,10451,24,97.02378383426206,4674,101556
4408,24238,12183,43,44.059607510330096,143,471496
4409,16087,11507,17,41.19738645284256,1659,223854
4410,35816,4013,8,37.62307045442213,4294,493639
4411,28408,995,45,82.86546698771924,3568,207367
4412,44740,13835,27,16.47540491852455,4051,369740
4413,5136,11872,18,35.037477459873855,4366,148236
4414,22413,6322,27,72.7721096826637,247,425568
4415,23978,12622,22,2.5537985989022016,2270,282144
4416,5661,2572,16,29.648691636963772,211,410289
4417,40240,8295,2,64.50326911271627,4263,295117
4418,32253,9029,5,19.409257702079664,927,387431
4419,31884,4449,18,30.968346343302848,1852,383822
4420,37854,6533,3,49.11846237383969,3039,358099
4421,15704,11800,27,42.78033303099903,3828,363224
4422,43987,10509,17,11.496691805582506,3716,393937
4423,29527,8828,16,93.88529690330762,3823,246002
4424,21322,3055,6,5.384979337627184,2377,465866
4425,11968,6870,7,75.22453288585898,259,415861
4426,32518,4915,14,8.070854338024589,3465,466428
4427,32886,6459,38,47.26228449948285,2333,379870
4428,6700,9607,40,18.365717873885693,1113,247610
4429,33246,13993,15,14.968681846463603,651,92882
4430,40468,6493,47,13.463899677630783,1275,73038
4431,28199,14921,47,45.825877032838896,1263,385774
4432,49589,12230,48,52.03300602934194,1408,334595
4433,37115,5521,33,14.205064860741148,1592,250360
4434,10520,10792,43,97.96017729635771,1341,105352
4435,49278,3407,27,26.51882279936009,4631,70521
4436,41455,3414,29,46.425292620675535,4927,376452
4437,25929,14046,37,22.410686202588895,1877,496070
4438,46605,10674,5,49.89834189950501,159,274376
4439,19955,4370,29,75.84564166405302,1733,170631
4440,49049,13220,32,52.589099415155026,2551,349350
4441,18917,12259,6,29.279238201087466,435,382107
4442,9757,9690,2,25.59126426465987,930,176407
4443,18045,10839,6,76.13450621647829,1692,448772
4444,46680,5585,46,12.705579396900063,4480,418980
4445,9733,13386,43,37.62668294618108,1059,330916
4446,35954,7046,4,15.99678894873465,4266,209135
4447,36135,895,29,26.53960710015371,1221,417440
4448,12081,12290,25,16.115640016010268,2323,72709
4449,46458,13202,9,88.79047834570025,3916,231924
4450,28501,1438,3,73.45851570229016,1198,448599
4451,26113,10328,26,56.53179735838187,242,313377
4452,39441,11416,48,23.218097027057777,3078,339290
4453,29690,3010,43,51.51245589272029,1146,179205
4454,48939,5136,27,52.56248743830967,1168,178443
4455,34345,2149,36,59.44996883973671,4287,363594
4456,49571,4190,32,6.948430565050413,3440,205785
4457,31829,14733,1,97.31729514847392,4873,224830
4458,40062,3935,16,47.07845808943199,3535,392469
4459,8630,3701,48,92.72664563581122,3879,249538
4460,36870,4679,11,1.9710033566836593,4577,324518
4461,49942,13058,26,25.508281167895582,1065,100985
4462,8453,10983,40,11.295561461020226,1279,343156
4463,42275,13175,1,77.19200155812239,2534,134059
4464,48370,8905,26,32.69237990987641,600,336927
4465,43396,3737,28,84.20875833315895,4654,458779
4466,13328,4362,9,83.40615120586985,149,355337
4467,20534,558,44,67.11168448785041,1069,311204
4468,24744,14413,22,66.91239855085374,1087,322186
4469,24389,11622,8,70.31580951524036,4727,109031
4470,41320,5438,49,67.70261962834768,1215,93163
4471,40010,3471,42,39.30392741075055,4032,400500
4472,19665,10219,27,68.59993681228605,1579,408932
4473,42865,14517,39,89.8432899500435,4534,445424
4474,13640,8814,19,33.92477569578574,3224,286929
4475,39716,12411,25,94.5440135952804,3667,63796
4476,30521,10128,38,2.344577201978203,1758,140962
4477,35049,9854,21,35.559171288258476,1976,465886
4478,10618,11992,24,14.07774177114528,2151,336464
4479,42004,3845,24,13.535363075457344,4476,332218
4480,6920,2986,19,81.72751990714526,2915,77931
4481,48937,1061,47,91.91846316026216,1070,331137
4482,9188,4481,2,77.99806716906558,307,105330
4483,17207,6761,14,97.68495618026343,359,476207
4484,5238,2237,32,22.416568046460803,4458,327147
4485,37972,9596,42,14.939191308759355,882,228568
4486,15799,4054,32,52.54967442192174,604,64743
4487,10552,13182,28,83.07472385951918,1673,496142
4488,33916,10418,48,4.94406999296791,4398,174291
4489,9927,11615,39,99.56100043898832,1859,391687
4490,32964,12223,40,60.62234699132696,3894,74300
4491,16164,12598,42,97.91523940595637,3690,160888
4492,42158,14504,47,37.143081690143916,4240,156818
4493,24071,9626,40,46.344358232825336,1501,262783
4494,11160,13889,13,75.48378279734182,888,121509
4495,20810,7595,12,79.47734460557055,3429,59703
4496,10126,14223,8,24.070272281673788,2944,265078
4497,35009,8766,15,93.05030754446454,4085,246086
4498,38584,794,26,86.87488906163813,4112,269888
4499,30396,8712,12,2.802325007216658,2192,401547
4500,5192,11934,43,13.728242479663125,3067,483647
4501,41413,9730,46,50.113613534299674,1169,106436
4502,17816,5830,27,46.63459589720509,1775,333989
4503,44082,5155,18,71.1306946484487,2712,131777
4504,37130,1609,45,9.88142622925037,4496,85055
4505,45142,13960,36,64.84067536301552,387,452094
4506,41468,4271,49,62.020623182323654,885,60209
4507,35698,9063,27,24.128340249326392,2416,108812
4508,15655,6623,9,54.69700246257155,2938,144035
4509,35075,8147,39,22.998513492602214,3737,415283
4510,14359,13605,1,15.545379682960029,2728,304948
4511,41661,1674,7,57.74035853075298,1365,412982
4512,44579,1664,26,97.76995355175646,3083,192076
4513,47056,9784,7,24.456401568002757,3115,301290
4514,38272,9975,7,36.178278786160035,170,408267
4515,47581,10703,8,26.400749373014627,2560,476606
4516,19671,9537,16,27.37952234300298,711,78400
4517,32048,10683,3,41.015021284481385,3623,388655
4518,15738,9212,45,70.4836955544114,3802,128121
4519,30963,4966,10,4.841647879063569,2676,165763
4520,48954,6038,7,95.75529537287046,290,187948
4521,11773,12888,21,5.581708069435503,1847,491320
4522,41584,13448,37,88.24406501251141,2225,435327
4523,34894,14469,31,89.54343177743789,1728,402919
4524,5717,7611,23,52.92442957156081,3472,356050
4525,16676,8934,27,14.562686033277778,3096,169925
4526,9434,3300,22,56.94945108513744,116,70378
4527,42825,5107,39,63.23458383038212,1697,76568
4528,34100,11588,27,85.91813682290402,1166,307447
4529,9994,11294,49,55.5386422011874,3239,409190
4530,9234,7762,4,41.66023019443048,3551,267296
4531,8764,10965,24,83.99082819155727,2359,298958
4532,48949,2041,23,98.11422793790928,2350,137332
4533,42405,3265,48,64.86521731063539,2873,157014
4534,39872,10806,19,87.56431669297814,4304,80796
4535,47215,4991,42,60.27477617007736,383,245422
4536,28185,13399,3,69.28901114962026,3088,105061
4537,48442,3583,27,69.12854463734296,4932,125597
4538,46153,5856,3,70.77391169718626,702,74401
4539,16999,2357,28,32.78033094893473,1463,184882
4540,41487,1269,17,57.99047823089952,3452,411360
4541,7581,1922,31,59.819422813405744,4175,401506
4542,7763,9098,10,32.19209104460997,4686,54902
4543,32374,3472,49,35.6353844026627,900,305267
4544,43759,2372,22,76.46242973665476,859,243806
4545,15531,6099,30,58.689660221107665,1593,311566
4546,30307,11386,49,15.77190364835369,4900,397292
4547,35835,2769,21,83.92606187960436,4034,361867
4548,16064,5775,36,88.42831442035765,914,372743
4549,16312,5249,23,47.1479736478236,4998,257271
4550,42548,7071,38,21.681835770269767,472,326111
4551,41945,9873,12,94.81304304508562,3098,425456
4552,11476,5572,25,88.34468688743806,2991,221608
4553,29565,10131,20,25.19379288784201,3891,186207
4554,7382,11745,49,10.463779893967043,3419,374509
4555,27463,5963,49,44.62470714736157,2289,129608
4556,38402,12025,42,67.96330166288021,2549,398097
4557,31345,7950,7,18.36346993677446,4067,428471
4558,49764,11589,29,51.80805318474305,922,384123
4559,31946,11595,48,43.11613393297915,321,153146
4560,19162,8920,29,89.1645637281771,4037,465141
4561,13397,4459,13,43.52709664790573,1487,276610
4562,27335,10585,3,53.84386297976872,3988,152331
4563,19394,1813,2,95.5733334041804,2260,80993
4564,32197,8347,16,30.669484821581893,3370,246868
4565,27010,1570,30,29.610102262252195,2025,178238
4566,29123,9666,38,80.15991291426222,4793,386807
4567,27387,10430,6,28.476359628252897,3051,297557
4568,7890,3785,45,83.3547211372473,4680,99483
4569,32769,9449,7,10.45802532680285,4093,283586
4570,48626,3595,5,12.014863483637372,2698,205915
4571,13026,820,7,90.23101404211441,1766,166747
4572,8306,2821,34,54.54041596576109,3181,87879
4573,38665,1055,32,72.16261240272964,3985,290021
4574,14277,5439,49,23.303600294391885,4857,316032
4575,47239,5932,13,17.46116246982872,2214,377857
4576,19683,1886,30,83.66047196103138,2852,494367
4577,5670,5263,25,36.503717295301634,3268,435969
4578,28675,11739,21,46.04822929307745,1654,319570
4579,22889,11119,21,3.7692178302605392,1180,120031
4580,49535,7354,28,39.202192685103675,4034,279645
4581,18006,14730,48,77.27334300437286,187,322191
4582,31531,10696,20,82.30624255133077,2800,199111
4583,26639,10622,34,70.17672409937164,2803,242168
4584,21633,8137,5,69.52579362083047,3059,478517
4585,39660,5341,18,51.11768739311863,2518,491923
4586,8439,13462,39,54.29460359672248,2522,488330
4587,37172,10855,43,74.52054293450121,4247,333510
4588,40622,13853,11,25.482878083944563,1847,463961
4589,16577,4367,17,23.920189756359544,140,486298
4590,16763,11118,48,95.04255756749141,2238,236342
4591,25176,4293,45,3.741298789118762,138,192425
4592,49386,7873,22,14.807080902852972,3184,337224
4593,29255,3013,37,57.462910193923555,3779,68788
